guuid	mlst
ERS1995066	8858
ERS1995067	607
ERS1995069	5825
ERS1995068	127
ERS1995070	394
ERS1995072	297
ERS1995071	12
ERS1995095	7100
ERS1995073	141
ERS1995075	409
ERS1995097	95
ERS1995098	48
ERS1995100	10
ERS1995104	6271
ERS1995105	3021
ERS1995106	131
ERS1995103	3381
ERS1995107	12
ERS1995110	1665
ERS1995111	3021
ERS1995112	93
ERS1995113	8863
ERS1995115	617
ERS1995116	3
ERS1995114	100
ERS1995117	448
ERS1995119	73
ERS1995118	11
ERS1995120	590
ERS1995122	10
ERS1995123	12
ERS1995124	10
ERS1995128	10
ERS1995131	10
ERS1995127	4627
ERS1995126	12
ERS1995132	73
ERS1995133	590
ERS1995135	131
ERS1995134	973
ERS1995136	660
ERS1995137	127
ERS1995140	599
ERS1995138	8862
ERS1995141	10
ERS1995139	3
ERS1995146	1679
ERS1995149	5268
ERS1995144	10
ERS1995148	70
ERS1995145	131
ERS1995150	70
ERS1995151	10
ERS1995154	12
ERS1995152	59
ERS1995155	597
ERS1995156	443
ERS1995159	38
ERS1995153	131
ERS1995157	8861
ERS1995160	131
ERS1995162	73
ERS1995161	59
ERS1995163	59
ERS1995167	409
ERS1995166	1724
ERS1995168	390
ERS1995165	127
ERS1995170	2320
ERS1995171	131
ERS1995164	34
ERS1995172	69
ERS1995173	2320
ERS1995175	6152
ERS1995174	69
ERS1995176	12
ERS1995180	48
ERS1995177	354
ERS1995179	117
ERS1995178	543
ERS1995181	131
ERS1995185	69
ERS1995182	73
ERS1995184	354
ERS1995183	8853
ERS1995188	69
ERS1995189	2320
ERS1995187	354
ERS1995186	73
ERS1995192	131
ERS1995190	547
ERS1995193	62
ERS1995194	69
ERS1995195	131
ERS1995196	62
ERS1995199	1146
ERS1995197	69
ERS1995198	88
ERS1995200	720
ERS1995201	405
ERS1995202	9781
ERS1995206	10
ERS1995203	710
ERS1995208	155
ERS1995207	10
ERS1995210	38
ERS1995209	127
ERS1995214	453
ERS1995213	43
ERS1995215	131
ERS1995211	131
ERS1995217	648
ERS1995219	58
ERS1995216	224
ERS1995220	131
ERS1995218	12
ERS1995223	1444
ERS1995221	648
ERS1995224	167
ERS1995222	38
ERS1995225	2141
ERS1995228	69
ERS1995226	5024
ERS1995229	1140
ERS1995227	73
ERS1995231	648
ERS1995233	131
ERS1995236	648
ERS1995235	38
ERS1995230	648
ERS1995232	69
ERS1995238	617
ERS1995237	131
ERS1995241	131
ERS1995239	8864
ERS1995242	131
ERS1995240	131
ERS1995244	457
ERS1995245	131
ERS1995243	38
ERS1995247	131
ERS1995249	405
ERS1995250	617
ERS1995248	43
ERS1995253	1284
ERS1995251	48
ERS1995252	372
ERS1995254	131
ERS1995255	38
ERS1995256	38
ERS1995257	648
ERS1995259	393
ERS1995258	10
ERS1995261	12
ERS1995263	641
ERS1995266	8855
ERS1995262	1434
ERS1995260	69
ERS1995264	586
ERS1995265	362
ERS1995267	136
ERS1995273	73
ERS1995269	635
ERS1995270	1141
ERS1995271	141
ERS1995276	8865
ERS1995274	636
ERS1995275	607
ERS1995277	409
ERS1995278	1231
ERS1995279	399
ERS1995280	405
ERS1995281	131
ERS1995284	5064
ERS1995282	10
ERS1995283	6237
ERS1995286	550
ERS1995287	1727
ERS1995285	95
ERS1995289	6701
ERS1995288	69
ERS1995292	10
ERS1995291	1823
ERS1995295	58
ERS1995299	10
ERS1995297	10
ERS1995300	73
ERS1995293	399
a0073deb-0f85-4bbe-91da-55414cd2671f	59
a027d671-f179-42ce-88ed-c63fb30eff77	73
a00aa380-43ef-4f6d-83e1-f245b46876a0	12
a02d772c-d537-40d5-98b8-e0a035b52881	1001
a03958f9-e325-4134-a499-c75ca1190cce	131
a05574bb-fb09-44c7-998e-c1d540f4cb76	537
a09e0d51-491e-4468-ac36-fa3b676fde19	69
a0c255ea-00ff-465c-8280-1039e1c5066a	95
a0d1dd3a-ad21-4a1d-9c16-817d7187d85a	69
a0f077e1-0a70-45ce-b2c4-d99a0f948ab8	69
a0ec7fa1-7432-4f94-8db1-582c3549f363	95
a0eef754-2f54-4de6-8b77-ce7b2a702300	73
a0b33e92-c0a6-40a4-8544-4b008bd21164	69
a11f2806-18ed-4cc2-9d83-6383993602e3	8671
a11f5ba6-7b5a-4e8d-84b3-cb0fb52a62cf	73
a130d8a3-d3fe-489d-8131-51eaf17ae293	-
a144e306-e156-4df0-b352-f9484a2fd997	95
a143d3a2-bd0e-47ba-b6a3-3764419c9ca4	1193
a13418c9-13e6-479e-beaf-a3ccc860ec2a	73
a0f9a23e-c83e-4acc-ae06-d48a462dcaf0	69
a14d9a94-20d6-45ff-8215-19c9de62dfb7	131
a14ec432-3c96-40bb-9afa-943aa49d1e59	73
a1506396-9f94-4828-a0bd-8a099311e270	131
a1602a32-87c1-4724-864b-f648054b49b2	73
a17e489e-373c-446b-a043-d88b628f418d	10
a19ea80d-2373-4308-aeaf-25f4c9faf010	62
a1a96432-40a1-4ddc-8fbc-a54e5cc5666f	131
a1f6914a-ee99-4404-9179-643ea06ed242	95
a1d57f3b-1fbe-4c0f-a12b-472c8d049957	10
a1bf92a1-10b3-459c-b3e9-30ff97cc4edb	372
a20f34ce-ea7b-4a80-ab66-4fb5c649f07a	80
a1fa1edb-55bc-4844-9d02-89a4341f332d	12
a214edd6-b1f8-4797-b490-fe703bdc5579	73
a22169f2-8bec-4e0d-8367-4a9902778136	636
a26914e0-c83e-4e21-99e3-2c317167b4e0	405
a22af7e5-0e65-48ac-8543-4cd5c2b426ed	537
a26fac01-1288-4fac-923c-f5a2b910e8be	95
a2838cbe-8a20-490f-8dc1-7619455bf920	73
a2883541-cd94-4024-bc3b-26b903faeb07	95
a2320c3a-e7a6-4f75-8141-8a918e353bf1	95
a2997377-bd79-44ee-a56c-7cb92f5f6f26	144
a2a7bd97-f45b-4d1a-baa1-d3023cb7be5c	4532
a2b44481-0418-41b7-ae85-c48acb4442e9	80
a2ae6dc5-58c5-421b-9b6b-613ef600f1a9	93
a2e5d99c-c36b-4866-a049-22117992a7cc	73
a2f1eda4-d4a9-41d6-8850-e71ed573b50a	95
a36fa3d6-3e9d-4cce-bf2b-70e4d8165414	167
a38d96ce-94f1-4a18-ac4a-eb686e535184	-
a3722324-84ef-4812-99b9-e6d03c80069a	95
a374fd1d-684c-4e14-a943-a6b07eaea008	95
a33b6d34-b383-4d2a-9015-a218a4e8affa	967
a39ca2bc-fe05-49d9-b205-c8a74b86b241	69
a3d9f02a-1937-41db-8af1-df7a1d92f043	127
a3da926f-f54a-4f93-907b-1e92e656694d	421
a3e198f1-f4ab-4cc5-b932-517e0a4c0710	399
a3e9d356-19ab-40ae-ab64-076e05bc7cf0	131
a3e3b6c4-86eb-471a-bc53-d85b7b1fbd7a	144
a3f94b3f-b074-4508-87cc-81034bf240c2	95
a4045b3f-7602-41aa-a8ae-aee1b9b53e65	1193
a3f8a6e5-a499-48aa-bae8-00bde19aedc6	131
a417a9f3-ddaf-4da3-b1ad-44325959327a	104
a4425be5-448f-4149-bc50-5b2f802090c8	131
a472eecb-c07f-4066-9a73-5c17165dca11	69
a44c5aa8-1f9e-402b-afef-d42e1d012a55	1882
a47e001c-c96a-4209-943c-ef1726ddd050	95
a49fc1b9-58aa-4c6a-b48a-ccf6daede7ef	58
a48c134c-fec5-4a7f-8340-ba993d05d561	73
a4b60cd2-06ab-4624-99db-4fff26df5829	640
a4f35941-3131-4cef-b436-b168f6145aaa	95
a4f01ae8-aeee-41ff-8277-095eaf6b0fb7	162
a4edf6a8-7594-4f7f-9f35-4e2d9de390ff	127
a4f4d09f-0de7-4bcd-8f5d-36ed8e0795b4	69
a4fb4470-2b71-4877-8382-6f2a5fda82c5	12
a5085059-0353-457f-9a66-0431d547129e	58
a549915c-4488-41f1-9bb9-a9aa96044d4b	131
a5348159-9738-4e9e-95f2-d1de5b53919d	-
a51c76f1-e85a-420e-a2c6-c66f970769ff	73
a5083489-ae3f-457e-b2cf-20343a32301f	357
a558c618-f777-48d4-9b80-4b04f04f4e6e	95
a5643d8f-4b1a-41a2-ad6f-e89dca7ccce4	2599
a59a3c7a-42fd-4759-b999-1facb9774ecc	453
a54c108f-1fa5-4eae-a489-a4e7b5d45ae4	80
a59bae46-0242-4ae1-b360-c57a47401771	73
a5be4371-477c-4104-8b54-63bd5627dc88	398
a5d70197-a8e1-47b3-bb3c-278e99e47210	131
a5c1ede1-2a68-4c8b-8fce-d454b91105b9	12
a5e25c10-c42f-418f-9ba0-2aa3d44bee18	58
a64d6ff5-82a6-4de5-8926-24d32f42b030	550
a6258a6a-f4b9-4234-96b1-845b8a967a26	12
a64dc5a8-74be-4e85-903e-35f46d30c98e	428
a651dde7-4def-45dc-be1b-f0ee332c775e	543
a669e7d6-abd9-423b-9800-cc18f7a81032	73
a66f3423-5755-43e9-9daa-5efea659c88d	69
a6761e11-4f96-438f-8b0b-ea55b5108131	88
a6b5bedb-bcfa-43a2-aefe-385472fb75c0	404
a696fd3a-e666-469a-ae50-864a6481c045	-
a6b8fa55-4f25-46d1-882a-b4d00bb47f7b	453
a7126102-a641-4f6c-8187-bb5e78a312d7	536
a7114170-33cd-4ead-885f-fd68be6d7d94	404
a6c6e2c3-0750-4a56-9dd2-1e2f01e41ba9	131
a72d83ae-c4e6-44c3-a61b-35859da7d3a2	95
a730e912-6990-4152-b024-5adb25ff6aa6	131
a737bdda-e1e7-4bf6-b92b-766d284d8c37	95
a749c9fa-eae3-46c4-9ff3-be3cee97a274	127
a795752e-0c0f-49f8-b0f3-700184fbc97f	59
a799c10b-965d-4045-8721-e09d3be2e96c	415
a7d5e679-31a3-45ae-a302-e7c8db53a3b2	357
a7f0cac3-09c4-4951-90b9-507938e8235d	95
a7f109a7-622c-43db-b065-567e046bd85c	95
a80bca85-8890-4ee6-a1ed-649e64029d23	1993
a79c1315-1eea-4bdf-b355-5081421acd2e	73
a7538cff-4ba7-48b7-9af5-46ba7c9a40d8	127
a8289f05-490e-497b-ab14-9ec9014942f4	38
a834b0a4-c45f-42ba-9831-f1fc8f895ba8	73
a839437e-c49f-4351-a1a8-125491471ca4	12
a84784c0-13b3-455b-91b2-faea82a62a12	131
a84f3613-45af-49a3-8237-aa944dd06403	69
a889d0e0-d54e-48c9-a1cc-12668ae16c46	2952
a8a69bd5-0be8-4591-850a-2f98f62ebefd	131
a8b2a67e-beba-401b-bf47-17edeaca2033	453
a91803b9-2a22-40d6-98df-9dbe137608b0	-
a88e4eb4-1945-41e3-91d6-5c0627f2ffcd	95
a8b449ef-f637-415a-9537-ec384cddce4f	69
a8a50c4f-023e-4263-a152-4f45e73517ef	73
a8f5da1e-146d-481f-8b0a-9de4c3f85339	8281
a8ce0abb-9d73-48ca-bf41-5a813b4a2ab0	131
a8f6ba00-7323-48b7-a2b0-361af03be515	1122
a91154e2-a0ab-435e-89b8-11c53394545d	1236
a905ab9a-6715-45d6-b82c-b29269f1e1e2	95
a91bb0ed-e8e2-44a1-b787-cb1df16e9232	80
a9298d2f-aee9-4991-b7bc-cb64b0cfa8e9	421
a925a25c-7db7-4df5-8111-992d0a1ced72	80
a943ff4d-f9bc-4350-8c9b-70f285d810e7	73
a970b48e-485b-4e5a-9013-ada4f19b1bb8	410
a956909d-c3b5-44d2-a46e-c9277571b8df	9698
a9566ad2-f398-4549-a52f-2d6e50c8bdf6	59
a955ac0b-9205-405a-9036-97f4161663a3	131
a98878e0-f299-44e3-a190-a3fe77669ca4	69
a99a4ec3-2e17-4292-b62f-116303c89798	1092
a98ee833-aba5-49ef-b247-7585585495f5	131
a9a1b331-0d4c-4f85-a78d-8b5fa26353a1	73
a9a9783b-13c8-4e7c-a41b-4ad60b7ab4d0	127
a9aeeba4-d955-429e-873b-e54dd71b2a51	2998
a9b8c874-3a3f-4166-93ae-2ec9f53b020e	117
a9cf4f54-692a-42f7-a2f3-f102fcd73421	543
a9eff813-902a-4672-a311-43e26851a0ec	14
aa3a60d3-14da-497d-a837-a091b86933fb	126
a9c5daa7-95dd-4ecb-aad1-c21e42e461b0	69
aa2b5d36-aa94-4b6a-9a9f-d1c6efd1b696	12
aa4a28d0-b7e7-44dc-81ff-46f2c02f02e7	131
aa638f15-2195-4e96-8976-82ae8616c53e	88
aa41eb19-39fe-49ab-969b-4ea92a4ec8aa	73
aa0d4f90-e697-42b0-881b-2a1ff697d3f3	12
aaacb90b-9d85-44e5-9273-b6b9e2c2d8c6	127
aa6b1a88-5170-42b4-9a78-4cbf78947c7b	131
aa8a5154-6e59-4c86-8bf1-381b7ebe6d40	131
aabcf927-64e7-4c0b-813c-d1a0313974f1	73
aa6da655-63c1-404c-8920-151d8757e2a3	778
aabe0b6e-2595-4839-8965-9fd60a4249d8	131
aabe58cf-1cce-482a-8c00-741b4a92d9cb	73
aacfecc6-ba2c-4e98-b9d1-bba31cf37ad8	421
aae159a3-0dc4-4db6-b378-ad02a96bd446	69
aaeaf575-2886-4fbe-b5db-db062079eb7f	127
aacb3fed-dca5-4cf8-a5da-baad0493278a	69
aaf7188c-5b2d-4090-9d2c-ad86be2dee02	12
ab44debe-dbb7-40e9-a495-862c6fce66e3	59
ab7d36f3-43ca-4ac5-ae71-682170001af4	73
ab820eaf-97be-4f5a-9afa-0085eac06aeb	131
ab8420bc-62df-4acc-bcd0-55b9b197b9f7	95
aba4e8fc-ca19-4964-9f4e-dd090052a36b	393
aba5e2b1-8d03-4946-95aa-81e1d0191e3a	69
abb1f979-0a75-41fc-8e6c-1636782cd461	73
abdbc0db-8027-42a1-ab67-7fd66d7574dd	394
abe419d7-db3a-4ed4-a599-8ce5dd08334c	1083
ac23d0e8-78f2-4ad4-9d7f-160e4275b19b	95
ac0e234d-50a9-4043-9eb5-671a3908782a	73
ac17536b-0627-4bd8-a853-35ce716f908a	720
ac2c2e62-f4e4-487a-b034-db2a05f41fb3	12
ac4ad6de-eac8-4066-ab5a-8a2cc2cf7bd5	73
ac19aedb-b3cc-4362-b732-0a07aee0a99c	372
ac5318db-1909-44e6-9879-f9abb24aaae7	131
acb377c2-ec1b-4cc6-ba12-fbc32918ddfb	646
ac54f608-8703-401e-8adf-0a725fd1f0c2	95
aca74b8d-9357-4e2a-9715-1d493a6996b5	73
ace03597-c211-4585-8d64-118dab9da276	428
acc69b5a-766e-495f-8339-5cbb1f8d7c31	491
acedfc9f-3ef2-4f3d-8d91-e38aff75dad0	12
acefbe54-3ad0-4c9e-9b40-85b0450d496e	95
ace7351b-0112-4cba-a373-bd53f7e9bf4d	127
ad51a523-69a6-41f9-8a1f-09246d2f855a	-
ad7b2a50-911b-44a2-b204-aa5f2b6c7b2e	399
ad370fe5-9077-41b5-890d-975c94e88463	73
ad89ba91-9d15-4874-9f1f-492bc692b4c1	38
ad8b83d4-6037-4d7a-9e25-e995656609b0	131
add19e69-a0b4-4597-b256-917dd968fbe2	12
ad931525-2143-4310-8de4-8bc8661ba35c	131
ade1a2f3-2e5f-4aae-9099-6f8827bf6eb5	95
ae027ff7-0c96-4498-8c7f-dab8f5870c90	23
ae0ec83b-03d2-41b6-9df8-1a6f445f9a48	88
ae294318-0c39-46d4-9f49-05fd30ea2597	224
ae3a3a09-9545-4973-80e8-c9661a087450	998
ae4aabd5-ef03-4892-8179-97615ff0acd5	73
ae422af0-5fde-44b3-b124-cacef8b9fd9f	95
ae505be8-4ea9-401d-a908-e15d82043fec	12
aeaad826-1ac6-4aff-bd71-494257eda9d1	69
ae8f6b10-728b-44ac-9228-b709473ad2e9	95
aeb279b9-cd14-47ad-bd78-dea057ce46ca	393
aeb8bb92-3cba-4012-bcfa-d8165d6120a4	429
aec98a21-05bb-4e13-9276-3b792f882f4c	131
aeb9d5e7-a1a8-47eb-aead-822723e612d0	69
aeeb649b-7d10-4680-be2b-7152deac88b4	69
af07d147-49f7-4f83-ae0c-05bd713add9b	69
aefd824e-d4f5-4c6f-b51b-1acc2dc9ab64	131
af0b890f-c478-494d-9861-d5119a07b1e0	95
af44704e-15cb-40ab-b1b7-5265e92e0d8d	69
af3640e7-31ee-4377-80b8-de48e6bbe399	10
af47ccd2-d27e-4cd7-90ba-1dcd809d4e48	80
af4fb38c-0634-4f43-9b01-899ff046ecc1	80
af50c061-cb38-4c71-bb5c-013913453d22	405
af737e75-4cf7-42a6-8089-1e9511554666	404
af9ef6ff-c525-46f0-856f-c6565d3ad53f	10
afceeb92-efee-4475-b94c-a08c6d79b022	34
afcb895d-2c0f-4237-9d49-5ee815eabbc1	73
afcf9a22-7909-4e74-a00a-77f0fae75cae	14
afd57b36-d277-43a2-80c4-e8cdbf2f52e6	744
afeebe10-5712-4406-ae68-880af081fa78	-
affb93a2-98b6-48e6-9c02-2fffac2fd3a0	131
affebe3d-9f14-4c6c-b7b2-dde4281cbcd6	73
aff9ab42-011a-473f-b8a9-9d459a3ccc16	405
aff0328e-5b7c-474b-a273-2ec372cab255	73
b01f67ec-10c4-4caa-994d-b22fa303223e	73
b0270c1a-0d58-4a61-b35b-27e58fafcc26	420
b013b9bb-e9a6-43fc-9816-a4d34cc9ae12	73
b077d614-bd3f-4d5e-be97-53d3125a7534	5484
b0679cec-2a45-473f-9e09-c297c3e0e18b	2602
b0964443-de31-482e-917a-5ec422bcf60c	73
b0bac66d-7971-4c8a-b7fd-11aa4fb6c53f	681
b0c7c17e-8f19-4b14-a3d1-ec13fbcfd08b	-
b06a3e8f-753a-4327-816d-e721b807b88d	73
b0db6754-9753-42d0-98b9-65885ef5c6d8	73
b0cb526e-e63d-425a-bf85-da16459cf2d5	537
b0e9d5d8-9165-43e3-bd67-cff162b69456	69
b119957c-9133-4121-9384-99b6d8b2af1b	131
b100bb3a-7149-4813-a8ac-6ccd60e92f27	73
b1244a30-5a03-4934-9f08-76942249000e	69
b125a18f-acea-4520-a19f-a8c2dc791ec1	131
b14a9e52-269b-4ddc-ae4d-e7657ab18d13	155
b13f0927-1078-4f32-83ef-99993a57601f	95
b110cb89-52b1-4d70-af3e-81ea0a6a88aa	-
b1578b48-58ae-4562-82cb-4114c9edff6b	-
b177545e-77c1-43b1-8f98-041bc4e98212	69
b18442be-f8bd-402a-a593-1c37c148ad75	73
b1a47ba8-c730-4260-86a6-fd5bdd208a2e	14
b1a878ad-55e5-46fa-acec-9a6bd234d080	88
b1d180f4-a523-4f0f-a4f0-ba774d87ec49	131
b210a74d-a772-43b1-b32b-14f5e113c712	73
b22cf2fb-13c5-44dd-9da8-506a3a59b5e1	73
b231a131-61b9-4c72-bbfe-a5a6a6aa90a1	131
b26ed2dc-c939-4192-83c7-1d36b4f7c1e8	69
b2084031-d958-4bf4-bef5-306294cbf66f	73
b23e51a0-4781-4735-a3e9-a446c4239a49	127
b2761493-7bc2-457e-8620-a9ce6b7f7f5f	131
b2ce88bb-13b0-401a-8acc-cc66a53b01ba	5463
b27aaf7f-e391-4cef-8d61-6838c951b8e7	131
b29c6cca-5f55-44b6-904a-cb7dab18b53b	73
b2d40b53-f168-40e9-b8a5-e6ea22e5a783	131
b2d698fa-c675-4536-84d8-a2f291ff0a01	131
b2f78e03-d97f-41fc-a1b6-61ec5e59ba73	58
b2f8a500-94e5-467c-833c-96adb2c67d0d	297
b285d677-2cbd-4e6a-8007-4c7527594107	646
b2fc9b8e-03cf-4a83-ab33-d5eaccfa01c3	95
b2fc099e-60e2-483e-8409-23a74dd45b89	12
b3138c73-4739-456c-aeeb-936e5c9b7657	38
b33c0292-0de2-449f-afb8-cae802b3eb2d	131
b301b41c-320b-407d-89c4-809017f28a47	73
b37acb5e-8dc9-413b-a781-43453bae7246	131
b382c8a7-1f0f-4088-ba3a-82b0e1f24008	144
b39d9434-db1a-49e6-ad2f-9febe0112fb8	2163
b37c9b83-95f8-4c36-8f92-a0a556e1424d	95
b3a9e40f-d7d1-4514-8630-ae06d7ba2778	73
b3c43707-5ecd-4be8-bd10-4be327ba0d63	131
b401017c-415a-480c-9fc4-d1254e77bd50	59
b3dcc1cf-4560-438b-b2f1-882def211222	73
b40d863d-0621-4c0d-9ad1-a4556f1793da	399
b40c3cc8-4664-4937-aa72-ae8ec19edbf9	405
b4157ebc-032a-4860-b81b-8cd68ab983cf	95
b414800e-173c-4e35-bc63-ad1861e7b85b	38
b430a543-c1aa-4e48-86bb-0ffbf85455a5	131
b4161ac4-a2fa-49ae-b827-e0c4c1c9e853	127
b4443a0e-a144-4e24-bf83-56337d1aa2f0	73
b44ee1c0-bf2f-4868-9b4a-9e3834a01729	-
b44c62fb-4de0-4110-bf06-cda9b9716c62	69
b44950c9-cae7-4085-9329-88c36a58d397	73
b44ca7d8-53b0-41e5-b764-60e7b5d20495	95
b49667fd-3c7a-4705-9d8c-2434a2015ac7	131
b45e985b-cdd8-4647-a960-96d3741557ed	83
b4b55ee7-0b18-46d5-9f10-9eb1e5d3e245	131
b4dae5ca-0282-436b-97ea-da001b77f44c	131
b4e23977-fcd5-40d5-87b1-530e797e44d8	141
b4efba02-3853-44d1-843d-3beb8e185d52	131
b4f2706c-cc5a-473a-a744-392ab20384aa	69
b50ba5f1-1513-4569-86b8-ca2f9f849986	73
b507427a-8aee-4101-84d9-c37fc089803b	-
b50c3532-55d1-4149-b8ce-124f2cf1cc24	69
b521e22f-198e-4793-a0a5-0874d1de7017	95
b53e956b-08ba-4a0d-89bf-dd3dc01dfeff	131
b52f1ecd-9e12-4148-9d8c-4098a2507a2b	404
b5450cda-3ac3-4057-b4bd-38bb0faef3ee	372
b53f0cfc-b47f-4f24-ac64-3b05ab8dc987	5762
b582af79-aa3e-4cd3-a11a-010a41becfcf	2230
b587d3ad-75f9-408b-9c51-cf66dd4b1793	9788
b5d59d66-6b73-4945-abfd-fb9c2d64a1a0	543
b59bbfe6-b7ff-46bd-82e2-c87d95b54435	155
b5914cd3-bf76-49e6-8726-1626213d59ad	131
b5ee95da-85a2-4f00-b072-7ae890eec14b	538
b5d6daff-ebb4-4e2b-8ed5-8b9883eb777c	95
b5fcfb11-8606-49a9-a601-bb34e5454bf8	73
b607ace2-82ac-44af-87ff-852f79a4ac80	88
b62d5bda-541d-44cb-9f12-9b02e3eea459	14
b6742c57-922c-470c-a97a-0f5c6f2c6e59	603
b63d6444-1af7-49fd-9c74-832eedf8d670	12
b6567a90-d077-4ded-8e44-22dc2becf752	5853
b6827bdc-e049-4ade-83fc-2d9b48ae62d0	73
b69e25a1-37c5-49c8-a6fd-3fc4701bd6aa	127
b6a19928-9f6a-4624-8719-bcadbde821c2	355
b6b61208-7c11-4b2c-9ab8-96ed92ab2dde	95
b6b06466-9130-4a78-a1f0-9b1c00ec7030	95
b6b6fe3a-e5b0-44c1-a1f4-73af5841568b	12
b6adf05e-3a6f-4c5b-b541-96d1fa3ca136	73
b6d1114b-772b-4ef6-8cda-35073d5ee6ce	73
b6d537bd-51a6-4679-9256-251e834080e7	62
b6ec4d1a-a905-4b38-b51b-3cf3be153899	141
b7185d93-202a-46b1-993a-a9d07e4af040	69
b73243ea-ce49-4864-aeb7-0ba9176c74f1	95
b761ad2d-c675-46c5-99ca-f1ee83dfd1d6	5484
b7690621-58b0-4e89-a6a5-291624de6bbc	1423
b75d61e4-6027-4f50-9403-ffe7ea4f6769	73
b76bab87-f599-40c1-a04c-5c608b717c75	399
b7776f37-84b6-485b-bfb5-702c34e7afc4	10
b7855c29-0816-447b-906c-505c464f7bf6	95
b79a8b38-4953-4f2e-b7c6-e80653bda648	73
b7b53baa-a3c5-4d3d-8295-be3f4babcf2b	73
b7b32d43-11d8-4574-b115-877dccef7149	73
b7be7c89-0e25-4818-801b-74f5513e80ec	58
b7fe527c-be43-47ed-9377-89b099556167	73
b83d7d0e-6123-43af-a74f-cb87e00123ed	399
b83dbd95-52cc-4522-993d-3f46dbcae6f6	38
b85a006f-9e29-4551-bcaa-6c9b1299ac75	56
b85c4eba-2da1-4e48-a397-9d4bddb4bdef	538
b830c51d-0400-4de2-be5a-08c2df688ea3	393
b8765237-e7ed-4fe1-8cf0-c8c9aa676882	428
b89f4378-78b7-472c-a2f4-6e940d0a4da6	131
b8ad8e7b-f7d6-4149-9914-33f3b7661d51	127
b8a060d7-e976-47fb-adce-bf38d4bb3660	131
b8b073c0-95a1-408e-90ff-ee156f0f3473	1594
b8cac74b-caa2-42be-8ed8-b824b9943e50	73
b8f6237f-dc72-42c0-977e-2e42d3b8f51d	69
b8d41668-d2f1-4347-8380-1a1e57d33ffc	131
b9984a46-ec4b-4441-8926-a2d4182b83fb	-
b90d187d-60cc-4c90-8f7e-ddb6bc31fa25	354
b8f6010d-8825-4447-a505-7bf83b672a26	1161
b8e9db7a-425e-4fb1-90be-a60563124352	5150
b912588c-820e-4a27-b723-e5c7737aea87	73
b91bc2ac-3e9d-426e-8507-e6e557031835	69
b997700d-44b4-416c-9b8a-4fba5103ec75	38
b971862c-3933-4bd1-a597-beb006be791e	73
b997dd4e-a843-4237-b31b-20f01f4ae4b8	73
b9e1e1b7-4c86-4de9-915f-d1e903246eda	162
b9c28d3f-0164-4b91-9764-8ddc433ee497	963
ba08fc28-66d1-49c9-b85d-96d84e167f0b	69
ba1683bd-bc11-436a-99e4-6ad05db8ede4	73
ba492b80-e8f6-440c-8159-020988ac9869	10
ba18242b-17f2-4e93-906f-b0230b8ce7ae	131
ba8bee26-8fa9-45d8-8f59-e1103d1dfafc	59
ba60e2eb-47f6-46ee-b6b7-e20582c0cf9f	131
ba600599-1334-442c-9d78-a09e660ff08d	95
ba92bb18-956d-48d8-a0c8-7786cbdcae54	73
ba980d9a-d4a3-4348-8e4b-d0452435e894	131
babd6b40-4a72-4b35-bf0a-e689d4962f76	73
bab86340-145c-4f51-854d-5b12598019b8	131
bade6a81-7d79-4727-9d9a-586fb6fd88da	421
bae2ea03-9b05-4aa1-a5c5-f1f83009e56c	963
bae476c0-a5af-4a85-a5a6-97b053127be8	131
bb0b9c32-c038-4f0e-a325-8d0d7b313e01	131
baf51201-d790-4b91-aaf3-e738c4ffa7d4	416
baf67b9f-076a-44c9-9fff-abc70718a4e7	73
bb152cbb-d787-44cd-b7a9-594f7a8b7bb8	131
bb3fce83-9f18-442c-ba9e-b414e8f0af16	73
bb8e3d05-7d0a-4b95-ae24-851d74926ca0	95
bb4741e2-6d00-4635-bbb8-9acb7815c6df	69
bb90d13a-ae2f-49b0-a20c-17db486ef69b	73
bbc9c111-971f-43d8-b017-f12713f67efe	23
bbcc3a2f-8f8e-43c4-abc4-108e27d3ac42	12
bbd903a8-3824-40df-bc18-64135dbbc935	141
bbf87f67-b56c-4d93-98e6-7274f66ca90b	73
bc4416a3-9533-4ea7-94f9-dfc812c5603b	95
bc116324-cdc4-44d5-82d8-e8f3107c84b7	69
bc6b3851-6376-4aba-bb8d-058470acb398	1193
bc660c1a-4ef6-4581-905a-cf12d2419f34	95
bc878853-2f36-48f4-a770-9453ef1ffc0f	38
bc82f189-419a-40e4-b039-67ce9ddd5493	12
bc626342-2438-49bf-9d5c-948397b3df2d	73
bc946eb7-b34b-4c13-a42a-7360fb1b8fe3	69
bca59aaa-7dbd-4ca0-9cf7-0371ca906e4c	162
bceb2c0f-c7f5-49b6-b833-c8274693ed7d	56
bcfa82d6-3416-48ae-9e04-e63f7eafbed9	2006
bd0f544f-bbbb-467d-a664-43b1c06f45a5	131
bcd7716e-726a-4551-bb61-42f10df4a507	73
bd65f99a-cc08-46c9-bc94-ac94f156b500	-
bd27376d-8a34-4ec2-8874-fdecf3625402	95
bd1030be-dfcf-4ce4-ab8d-56f95e25eaa8	12
bd297ac7-d9e1-47a4-939f-00dfc09db077	38
bd374658-8962-4a32-82de-2246eda09b11	420
bd3e1f54-2114-44cd-84ea-7f5dbb1ebdf7	538
bd541d18-22fe-4692-92ba-01a06b92a71a	2619
bd606d79-2af3-4aed-857b-b49b96a2f094	95
